"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-05-26",,,,,,,"0.08",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"78",",,0","47",",,0","47",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-05-27",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"73",",,0","44",",,0","45",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-05-28",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"74",",,0","36",",,0","56",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-05-29",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"80",",,0","51",",,0","61",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-05-30",,,,,,,"0.01",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"81",",,0","55",",,0","72",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-05-31",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"88",",,0","68",",,0","68",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-01",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0",",,0,",,,"79",",,0","55",",,0","59",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-02",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"72",",,0","45",",,0","52",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-03",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"71",",,0","41",",,0","53",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-04",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"76",",,0","44",",,0","49",",I,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-05",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"84",",,0","51",",I,0","57",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-06",,,,,,,"0.22",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"84",",,0","57",",,0","64",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-07",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"85",",,0","58",",,0","62",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-08",,,,,,,"0.11",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"81",",,0","49",",,0","51",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-09",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"70",",,0","41",",,0","50",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-10",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"78",",,0","48",",,0","52",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-11",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"79",",,0","52",",,0","56",",I,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-12",,,,,,,"0.10",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"82",",,0","58",",I,0","63",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-13",,,,,,,"0.46",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"86",",,0","62",",,0","67",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-14",,,,,,,"0.09",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"87",",,0","63",",,0","67",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-15",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"94",",,0","67",",,0","78",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-16",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"94",",,0","67",",,0","79",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-17",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"94",",,0","64",",,0","78",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-18",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"96",",,0","67",",,0","73",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-19",,,,,,,"1.17",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"98",",,0","66",",,0","67",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-20",,,,,,,"0.12",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"96",",,0","67",",,0","71",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-21",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"90",",,0","68",",,0","75",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-22",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"88",",,0","59",",,0","64",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-23",,,,,,,"0.00","T,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"89",",,0","63",",,0","65",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-24",,,,,,,"2.12",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"67",",,0","58",",,0","61",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-25",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"75",",,0","54",",,0","61",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-26",,,,,,,"0.53",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"84",",,0","57",",,0","65",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-27",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"83",",,0","57",",,0","64",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-28",,,,,,,"0.10",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"82",",,0","63",",,0","67",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-29",,,,,,,"0.22",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"79",",,0","61",",,0","65",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-06-30",,,,,,,"0.02",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"78",",,0","57",",,0","63",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-01",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0",",,0,",,,"84",",,0","62",",,0","69",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-02",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"85",",,0","58",",,0","58",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-03",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"73",",,0","52",",,0","60",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-04",,,,,,,"0.12",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"77",",,0","60",",,0","70",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-05",,,,,,,"0.66",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"83",",,0","66",",,0","75",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-06",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"92",",,0","72",",,0","74",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-07",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"92",",,0","66",",,0","72",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-08",,,,,,,"0.25",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"90",",,0","64",",,0","71",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-09",,,,,,,"0.00","T,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"81",",,0","61",",,0","62",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-10",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"75",",,0","53",",,0","58",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-11",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"77",",,0","54",",,0","60",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-12",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"80",",,0","59",",,0","71",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-13",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"85",",,0","59",",,0","59",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-14",,,,,,,"0.15",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"73",",,0","56",",,0","60",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-15",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"72",",,0","60",",,0","65",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-16",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"81",",,0","55",",,0","62",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-17",,,,,,,"0.21",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"81",",,0","61",",,0","66",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-18",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"83",",,0","51",",,0","62",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-19",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"85",",,0","62",",,0","69",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-20",,,,,,,"0.50",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"85",",,0","64",",,0","68",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-21",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"82",",,0","58",",,0","64",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-22",,,,,,,"0.05",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"83",",,0","61",",,0","63",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-23",,,,,,,"0.06",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"80",",,0","60",",,0","63",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-24",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"84",",,0","57",",,0","61",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-25",,,,,,,"0.41",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"83",",,0","58",",,0","61",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-26",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"72",",,0","59",",,0","60",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-27",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"71",",,0","50",",,0","51",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-28",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"74",",,0","50",",,0","60",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-29",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"79",",,0","52",",,0","58",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-30",,,,,,,"0.06",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"83",",,0","54",",,0","57",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-07-31",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"82",",,0","57",",,0","62",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-01",,,,,,,"0.01",",,0,0800","0.0","P,,0,","0.0",",,0,",,,"86",",,0","62",",,0","66",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-02",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"83",",,0","58",",,0","60",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-03",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"81",",,0","55",",,0","59",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-04",,,,,,,"2.53",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"80",",,0","56",",,0","68",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-05",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"83",",,0","47",",,0","49",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-06",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"72",",,0","42",",,0","48",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-07",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"73",",,0","48",",,0","60",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-08",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"79",",,0","60",",,0","65",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-09",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"79",",,0","50",",,0","53",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-10",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"69",",,0","53",",,0","53",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-11",,,,,,,"1.53",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"58",",,0","50",",,0","55",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-12",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"66",",,0","54",",,0","57",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-13",,,,,,,"0.50",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"76",",,0","57",",,0","74",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-14",,,,,,,"0.00","T,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"82",",,0","50",",,0","56",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-15",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"80",",,0","50",",,0","55",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-16",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"79",",,0","51",",,0","53",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-17",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"79",",,0","54",",,0","55",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-18",,,,,,,"0.07",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"83",",,0","56",",,0","63",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-19",,,,,,,"1.49",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"80",",,0","59",",,0","60",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-20",,,,,,,"0.87",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"85",",,0","59",",,0","60",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-21",,,,,,,"0.05",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"75",",,0","55",",,0","57",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-22",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"75",",,0","51",",,0","52",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-23",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"81",",,0","51",",,0","58",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-24",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"81",",,0","51",",,0","66",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-25",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"87",",,0","59",",,0","65",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-26",,,,,,,"0.24",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"89",",,0","59",",,0","61",",I,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-27",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"86",",,0","64",",I,0","66",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-28",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"87",",,0","66",",,0","68",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-29",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"73",",,0","49",",,0","51",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-30",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"78",",,0","51",",,0","56",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-08-31",,,,,,,"0.13",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"68",",,0","56",",,0","57",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-09-01",,,,,,,"0.02",",,0,0800","0.0","P,,0,","0.0",",,0,",,,"64",",,0","42",",,0","46",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-09-02",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"71",",,0","46",",,0","52",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-09-03",,,,,,,"0.05",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"65",",,0","52",",,0","54",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-09-04",,,,,,,"0.06",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"69",",,0","50",",,0","52",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-09-05",,,,,,,"0.03",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"61",",,0","52",",,0","56",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-09-06",,,,,,,"0.03",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"68",",,0","54",",,0","55",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-09-07",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"75",",,0","45",",,0","47",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-09-08",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"77",",,0","47",",,0","55",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-09-09",,,,,,,"0.07",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"80",",,0","50",",,0","51",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-09-10",,,,,,,"1.17",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"81",",,0","51",",,0","62",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-09-11",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"81",",,0","57",",,0","60",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-09-12",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"86",",,0","55",",,0","56",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-09-13",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"83",",,0","56",",,0","63",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-09-14",,,,,,,"0.43",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"87",",,0","56",",,0","66",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-09-15",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"90",",,0","65",",,0","68",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-09-16",,,,,,,"0.42",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"89",",,0","68",",,0","69",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-09-17",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"80",",,0","57",",,0","60",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-09-18",,,,,,,"0.00","T,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"77",",,0","49",",,0","66",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-09-19",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"80",",,0","50",",,0","50",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-09-20",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"84",",,0","50",",,0","51",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-09-21",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"83",",,0","51",",,0","55",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-09-22",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"82",",,0","55",",,0","60",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-09-23",,,,,,,"0.70",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"71",",,0","53",",,0","55",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1994-09-24",,,,,,,"0.30",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"70",",,0","55",",,0","57",",,0,0800",,,,
